sentence Id,sentence,aspect_term,polarity
5180,"Inventing Undue Fixation On Young Love Is Not On ryan seacrest 's List Of Sins : And sometimes , this is fantastic ... .",['ryan seacrest'],['neutral']
5181,Rt '' theblunster : I think it 's crazy that selena gomez is from Grand Prairie . lol randomfact '' << < That is crazy wth lol !!,['selena gomez'],['negative']
5182,i ´ m very good listening musik of britney spears,['britney spears'],['positive']
5183,"whengoodrubesgobad britney spears , that time she attacked a car with an umbrella , while bald , in true rube fashion .",['britney spears'],['neutral']
5184,britney spears news : outrageous behind the scenes ...,['britney spears'],['neutral']
5185,So me and my mum are watching e news just 2 see lady gaga drop ... we are bad people LOL,['lady gaga'],['negative']
5186,"yeah , i wonder what atlus is gon na do since they have the rights to the wii version . i think the psp one would be more profitable",['psp'],['positive']
5187,he is scary and ugly yes he is . He reminds me of micheal jackson !,['micheal jackson'],['neutral']
5188,"i 'm grateful for the little things today , like that my windshield wipers work most of the time , and that my iphone wasnt stolen last night",['iphone'],['neutral']
5189,perez hilton : nicolas cage is selling another castle ! : maybe he should be a real estate agent instead of an acto . .,['nicolas cage'],['negative']
5190,"since when is it okay to say hell and ass on disney channel ? i love harry potter , and i do my fair share of cursing . . but really . . ?",['harry potter'],['positive']
5191,i have a strange feeling ... its like if i want to listen to britney spears and marilyn manson and tiësto and eminem and amy with all together . .,['britney spears'],['neutral']
5192,save $ 1.5 - crisis core : final fantasy vii $ 18.49 psp bargain ad,['psp'],['neutral']
5193,Guy who fucked me off looks like russell brand . As if I needed any other reason to dislike this guy . He 's a relentless fool in his own right,['russell brand'],['negative']
5194,"Stephen Colbert is truly a magician -- because with the help of jimmy fallon , The Roots and a special '' America ... .",['jimmy fallon'],['positive']
5195,And perhaps hillary clinton is also getting tired of the Israeli governments attempts 2portray them as anti-Israel despite all she has done ?,['hillary clinton'],['neutral']
5196,i have mark_salling 's glee tribute song in my head . i want this on my ipod ...,['ipod'],['neutral']
5197,You suck Justin Bieber you and your girlfriend selena gomez both suck you big baby,['selena gomez'],['negative']
5198,love that song ! britney spears - break the ice,['britney spears'],['positive']
5199,"adding more ups and downs to her crazy life , it is being reported that lindsay lohan has gone back to liking guys .",['lindsay lohan'],['neutral']
5200,"xiLoveDisney no , sorry :-LRB- but if you search something like '' photofiltre gif tutorial '' into google I 'm sure you 'll find something : -RRB-",['google'],['neutral']
5201,New blog post : Fake Autographs Ebay Derek Jeter Albert Pujols alex rodriguez Signed Autographed Baseball Photo .,['alex rodriguez'],['negative']
5202,GirlieMayJones i like lady gaga and iam glad that she was featured in android CM her pictures are all over tokyo ... love it,['lady gaga'],['positive']
5203,movie star ' led down path to financial ruin ' : oscar-winner nicolas cage is suing his former business manager for . .,['nicolas cage'],['neutral']
5204,"It 's too much excitment - Argentina 1 Peru 0 wcq maradona . I need 2 tvs side by side , I hate flipping pvrs r busy . Go dolphins Go Peru !!!",['maradona'],['neutral']
5205,That stupid fucking beat is stuck in my head snoop dogg ft rosin boom the nut beat though I think that 's why it 's stuck in my head,['snoop dogg'],['negative']
5206,"Love my new ipad . Great for work , fun and everything under the sun .",['ipad'],['positive']
5207,finally got tweety working in google wave . will i tweet from wave ? not sure yet .,['google wave'],['neutral']
5208,have you tried seesmic desktop ? it 's much better -LRB- although tweetdeck is pretty good on the iphone -RRB- .,['iphone'],['neutral']
5209,FOIA crowdsource website Wikicountability.org launched by CrossroadsGPS to make obama administrator accountable . .,['obama'],['negative']
5210,whys Amber Rose sooooo sexyyyyy wont say shes my role model khloe kardashian is im talking famous people not in general,['khloe kardashian'],['positive']
5211,"teen game night this friday 11/7 6:30 -9 pm ! free pizza and sodas ! wii have ddr , beatles rock band , and more ! bring a friend !",['wii'],['neutral']
5212,Can you tell Steve Jobs from bill gates ? -- -LRB- I could have done better than 60 % -- fun quiz ! -RRB-,['bill gates'],['neutral']
5213,ive played that wii before and damn its a workout for real ... ha,['wii'],['negative']
5214,30 + famous useful ipod touch / phone applications | dzinepress,['ipod'],['positive']
5215,i love body language ! heidi sounds like the next britney spears ! yall should really do a song together .,['britney spears'],['neutral']
5216,anyone try ribbit yet with google wave ? would love to hear how it is !,['google wave'],['neutral']
5217,I have big probs with di fucking '' google '' and '' you tube '' !!! * ugghhh * * aaahhhhh * ; -RRB-,['google'],['negative']
5218,custom firmware on the psp is fantastic . and disgaea looks like fun already .,['psp'],['positive']
5219,"Reading Goblet Of Fire while watching the harry potter movies again . . this is either going to get confusing , or make total sense",['harry potter'],['neutral']
5220,"oh my god i just finished watching a marathon of every harry potter movie and Draco is so hot , and Ron and Harry and Snape i love all of them !",['harry potter'],['neutral']
5221,britney spears - gim me more < -- its britney bitch !,['britney spears'],['negative']
5222,"SFGSports | Americans win the Presidents Cup : tiger woods had a perfect week , and the Americans stayed . .",['tiger woods'],['positive']
5223,"britneyspears news ! britney spears with jason trawick , exes in trouble -LRB- via a socialites ...",['britney spears'],['neutral']
5224,"invite to google wave has been sent , it might take a while",['google wave'],['neutral']
5225,mmm that britney spears bitch keep falling me ; im bouta whupp her stupid ass,['britney spears'],['negative']
5226,i 'd love to try google wave . could you please send me an invite ?,['google wave'],['positive']
5227,"Windows 7 sneakers ass . seriously . Sooo smooth , like butter . And bill gates did n't pay me shit to say this .",['bill gates'],['neutral']
5228,windows 7 ultimate -LSB- dvd x32 -RSB- : category : software subcategory : windows - other size : 2.33 gigabyte ratio : . .,['windows 7'],['neutral']
5229,"sorry , SF Brit Poppers : RT Confirmed : britney spears not performing in Castro after all .",['britney spears'],['negative']
5230,RT IF YOU WANT 100 DMS TO 20 CELEBRITIES -LRB- INCLUDING justin bieber -RRB- -LSB- must be following DaBelieberSwagg -RSB- < 3,['justin bieber'],['positive']
5231,rumors - > lindsay lohan ☺,['lindsay lohan'],['neutral']
5232,factaboutmyselfI LOVE RON !! -LRB- from harry potter -RRB- i think he is sooo HOT !!! lol,['harry potter'],['neutral']
5233,Fuck your ipad ! Give it to me ! ha RT xoxomuff time to siapppp . . anything text me ! ni ipad nye batt dah nak mampos .,['ipad'],['negative']
5234,I kinda like this taylor swift song ; that they are playing on the radio . . '' back to december '' i think its called ?,['taylor swift'],['positive']
5235,wii sports < 3 . but get a nunchuck . boxing and tennis kill your arms though . : -RRB-,['wii'],['neutral']
5236,curious -LRB- britney spears -RRB- ha,['britney spears'],['neutral']
5237,You see how good were looking than right ? RT Cisco_G6 Hollywood_Zulu I 'm just upset because I was watching the lakers game =-LRB- I hate them .,['lakers'],['negative']
5238,Well thank you lady gaga for giving me one of the greatest nights of my life .,['lady gaga'],['positive']
5239,"justin , lenka , lady gaga , katy perry come here in indonesia ! perform in here ! ngarepbanget , hollywoodlovers",['lady gaga'],['neutral']
5240,: Obama winning the Nobel Peace Prize is like sarah palin winning the Nobel Prize for Literature .,['sarah palin'],['neutral']
5241,princesssgrace lol . i can rock with the wii it 's trash < -- yes it is .,['wii'],['negative']
5242,"it finally arrived . doing a fresh install of windows 7 . my computer will be wiped out , starting from scratch . yay ! : d",['windows 7'],['positive']
5243,"RT OnlyBiebersBaby : RT biebersoul : After pod , phone and ipad , Apple is developing a special gadget for Bieber Haters . It has been na ...",['ipad'],['neutral']
5244,apple iphone on 1 favorite source +4 others like dailyfinance-apple really needs a better iphone answer to goggle n . .,['iphone'],['neutral']
5245,picture agency pushing pictures of nick prugo shot last night while he was out on the town . he 's the idiot who broke into lindsay lohan ' s home . wtf ?,['lindsay lohan'],['negative']
5246,'' kurtwurk anytime ! In the words of justin timberlake '' '' I 'm bringing gnocchi back -- YEAH !! '' '' . '',['justin timberlake'],['positive']
5247,"jack white gives college lecture , says britney spears -LSB- ... -RSB- more authentic than bob dylan",['britney spears'],['neutral']
5248,lakers let 's get it ! A sign of great season to come . . See ? The heat could n't beat the Spurs,['lakers'],['neutral']
5249,'' britney 's back bitch . '' - ellendegeneres ... HAHAHA truth,['britney'],['negative']
5250,"watching knowing . its actually pretty good , i 'm a fan of nicolas cage , but i do n't know if anything can ever beat the wicker man .",['nicolas cage'],['positive']
5251,britneyspears news ! britney spears ' ex pleads no contest -LRB- via star pulse -RRB- : posted 4h ago v . .,['britney spears'],['neutral']
5252,"lockerz is the best website in the world , 2 points to log in , 2 points for a yes or no question . xbox 360 games are a hundred points ! amazing",['xbox'],['neutral']
5253,mitzi_3vans i think its britney spears . . someone be making them dumb shits,['britney spears'],['negative']
5254,will admit that i have some guilty pleasure ... when i listen to britney spears ... the good stuff you can dance to ; -RRB-,['britney spears'],['positive']
5255,love that obama got the nobel peace prize basically for not being george bush .,['george bush'],['neutral']
5256,"We are taught to understand , correctly , that courage is not the absence of fear , but the capacity for action despite our fears . john mccain",['john mccain'],['neutral']
5257,Defend Marriage & Stop President obama 's Unconstitutional Power Grab ! . NOMtweets NO4M TCOT,['obama'],['negative']
5258,i love my ipod :d talk to me people : dd comment me / message me : d,['ipod'],['positive']
